key,cp,ville,lat,lon
49540_MARTIGNE-BRIAND,49540,MARTIGNE-BRIAND,47.234778,-0.429462
49700_DENEZE-SOUS-DOUE,49700,DENEZE-SOUS-DOUE,47.252345,-0.263529
49600_LA CHAPELLE-DU-GENET,49600,LA CHAPELLE-DU-GENET,47.183958,-1.023559
49330_CHERRE,49330,CHERRE,47.710503,-0.563091
49800_TRELAZE -,49800,TRELAZE -,47.448372,-0.486376
49430_DURTAL,49430,DURTAL,47.680898,-0.257065
49110_SAINT-REMY-EN-MAUGES,49110,SAINT-REMY-EN-MAUGES,47.203865,-0.982956
49560_CLERE-SUR-LAYON,49560,CLERE-SUR-LAYON,47.094196,-0.419292
49800_ANDARD,49800,ANDARD,47.451351,-0.405345
49430_LEZIGNE,49430,LEZIGNE,47.645507,-0.307965
49122_LE MAY-SUR-EVRE,49122,LE MAY-SUR-EVRE,47.133127,-0.881301
49240_AVRILLE,49240,AVRILLE,47.502041,-0.596317
49070_BEAUCOUZE,49070,BEAUCOUZE,47.474128,-0.628861
49390_MOULIHERNE,49390,MOULIHERNE,47.463083,0.020295
49330_MARIGNE,49330,MARIGNE,47.722713,-0.617741
49124_SAINT-BARTHELEMY-D'ANJOU,49124,SAINT-BARTHELEMY-D'ANJOU,47.472342,-0.490203
49510_JALLAIS,49510,JALLAIS,47.200222,-0.859646
49240_AVRILLE -,49240,AVRILLE -,47.502041,-0.596317
49700_DOUE-LA-FONTAINE -,49700,DOUE-LA-FONTAINE -,47.176993,-0.313755
49310_VIHIERS,49310,VIHIERS,47.169461,-0.513845
49122_BEGROLLES-EN-MAUGES,49122,BEGROLLES-EN-MAUGES,47.138777,-0.934507
49370_LE LOUROUX-BECONNAIS,49370,LE LOUROUX-BECONNAIS,47.517563,-0.86954
49140_SOUCELLES,49140,SOUCELLES,47.568293,-0.418837
49280_CHOLET -,49280,CHOLET -,47.097931,-0.898793
49330_CHATEAUNEUF-SUR-SARTHE,49330,CHATEAUNEUF-SUR-SARTHE,47.680588,-0.489652
49610_MOZE-SUR-LOUET -,49610,MOZE-SUR-LOUET -,47.362727,-0.567968
49330_CONTIGNE,49330,CONTIGNE,47.729181,-0.515563
49270_SAINT-LAURENT-DES-AUTELS,49270,SAINT-LAURENT-DES-AUTELS,47.293853,-1.19882
49530_BOUZILLE,49530,BOUZILLE,47.339168,-1.111129
49330_CHAMPIGNE,49330,CHAMPIGNE,47.663643,-0.568247
49710_LE LONGERON,49710,LE LONGERON,47.018828,-1.054528
49500_L'HOTELLERIE-DE-FLEE,49500,L'HOTELLERIE-DE-FLEE,47.756027,-0.918148
49400_VILLEBERNIER -,49400,VILLEBERNIER -,47.258755,-0.02437
49520_COMBREE,49520,COMBREE,47.727323,-1.10549
49730_VARENNES-SUR-LOIRE,49730,VARENNES-SUR-LOIRE,47.245917,0.036689
50180_AGNEAUX,50180,AGNEAUX,49.113735,-1.122633
50290_BRICQUEVILLE-SUR-MER,50290,BRICQUEVILLE-SUR-MER,48.91581,-1.51807
50450_GAVRAY,50450,GAVRAY,48.88674,-1.3265
50400_GRANVILLE,50400,GRANVILLE,48.83071,-1.57398
50250_LA HAYE-DU-PUITS,50250,LA HAYE-DU-PUITS,49.280984,-1.590045
50660_QUETTREVILLE-SUR-SIENNE,50660,QUETTREVILLE-SUR-SIENNE,48.96763,-1.432072
50600_SAINT-HILAIRE-DU-HARCOUET,50600,SAINT-HILAIRE-DU-HARCOUET,48.572359,-1.117255
50300_AVRANCHES,50300,AVRANCHES,48.677533,-1.345193
50270_BARNEVILLE-CARTERET,50270,BARNEVILLE-CARTERET,49.37918,-1.77789
50510_CERENCES,50510,CERENCES,48.91228,-1.441694
50200_COUTANCES,50200,COUTANCES,49.054264,-1.445325
50170_PONTORSON,50170,PONTORSON,48.56138,-1.468355
50580_PORTBAIL,50580,PORTBAIL,49.333862,-1.685442
50300_SAINT-LOUP,50300,SAINT-LOUP,48.664743,-1.307295
50380_SAINT-PAIR-SUR-MER,50380,SAINT-PAIR-SUR-MER,48.799123,-1.543949
50670_SAINT-POIS,50670,SAINT-POIS,48.746656,-1.060896
50230_AGON-COUTAINVILLE,50230,AGON-COUTAINVILLE,49.044277,-1.58078
50610_JULLOUVILLE,50610,JULLOUVILLE,48.763231,-1.53192
50860_CANISY,50860,CANISY,49.07748,-1.159114
50560_GOUVILLE-SUR-MER,50560,GOUVILLE-SUR-MER,49.108955,-1.533628
50450_HAMBYE,50450,HAMBYE,48.946348,-1.263039
50860_MOYON,50860,MOYON,48.997217,-1.135614
50360_PICAUVILLE,50360,PICAUVILLE,49.377688,-1.406013
50260_SAINT-MARTIN-LE-HEBERT,50260,SAINT-MARTIN-LE-HEBERT,49.500146,-1.631482
50300_SAINT-MARTIN-DES-CHAMPS,50300,SAINT-MARTIN-DES-CHAMPS,48.672954,-1.343916
50460_URVILLE-NACQUEVILLE,50460,URVILLE-NACQUEVILLE,49.673313,-1.737649
50530_SARTILLY,50530,SARTILLY,48.746667,-1.44722
50640_LE TEILLEUL,50640,LE TEILLEUL,48.543332,-0.900538
50700_VALOGNES,50700,VALOGNES,49.515116,-1.478121
50800_VILLEDIEU-LES-POELES,50800,VILLEDIEU-LES-POELES,48.828156,-1.238902
50440_BEAUMONT-HAGUE,50440,BEAUMONT-HAGUE,49.658246,-1.818725
50880_PONT-HEBERT,50880,PONT-HEBERT,49.172789,-1.154614
50500_SAINT-HILAIRE-PETITVILLE,50500,SAINT-HILAIRE-PETITVILLE,49.305863,-1.230896
50430_LESSAY,50430,LESSAY,49.22443,-1.525736
50430_LESSAY -,50430,LESSAY -,49.22443,-1.525736
50170_LE MONT-SAINT-MICHEL,50170,LE MONT-SAINT-MICHEL,48.617623,-1.511072
50770_PIROU,50770,PIROU,49.167414,-1.574259
50240_SAINT-JAMES,50240,SAINT-JAMES,48.516226,-1.366342
50550_SAINT-VAAST-LA-HOUGUE,50550,SAINT-VAAST-LA-HOUGUE,49.59619,-1.271162
50260_BRICQUEBEC,50260,BRICQUEBEC,49.458497,-1.668017
50500_CARENTAN,50500,CARENTAN,49.309227,-1.217758
50290_COUDEVILLE-SUR-MER,50290,COUDEVILLE-SUR-MER,48.874361,-1.534958
50440_OMONVILLE-LA-ROGUE,50440,OMONVILLE-LA-ROGUE,,
50270_SURTAINVILLE,50270,SURTAINVILLE,49.45783,-1.794302
50430_BRETTEVILLE-SUR-AY,50430,BRETTEVILLE-SUR-AY,49.259251,-1.62978
50130_CHERBOURG-OCTEVILLE,50130,CHERBOURG-OCTEVILLE,49.628684,-1.63324
50590_REGNEVILLE-SUR-MER,50590,REGNEVILLE-SUR-MER,49.015749,-1.533207
50150_SOURDEVAL,50150,SOURDEVAL,48.727287,-0.912498
50630_QUETTEHOU,50630,QUETTEHOU,49.58592,-1.330582
50560_GOUVILLE-SUR-MER -,50560,GOUVILLE-SUR-MER -,49.108955,-1.533628
50370_LE PETIT-CELLAND,50370,LE PETIT-CELLAND,48.696286,-1.213673
50530_SAINT-JEAN-LE-THOMAS,50530,SAINT-JEAN-LE-THOMAS,48.726972,-1.51745
50530_SAINT-PIERRE-LANGERS,50530,SAINT-PIERRE-LANGERS,48.784019,-1.490741
50640_SAINT-SYMPHORIEN-DES-MONTS -,50640,SAINT-SYMPHORIEN-DES-MONTS -,48.54999,-0.967652
50590_MONTMARTIN-SUR-MER -,50590,MONTMARTIN-SUR-MER -,48.989138,-1.534644
50840_FERMANVILLE -,50840,FERMANVILLE -,49.684383,-1.455966
50200_GRATOT,50200,GRATOT,49.066014,-1.487821
50450_GRIMESNIL,50450,GRIMESNIL,48.954841,-1.351303
50720_BARENTON,50720,BARENTON,48.602702,-0.846939
50500_CARENTAN -,50500,CARENTAN -,49.309227,-1.217758
50590_HAUTEVILLE-SUR-MER -,50590,HAUTEVILLE-SUR-MER -,48.970757,-1.545948
50260_SOTTEVAST -,50260,SOTTEVAST -,49.521295,-1.605277
50700_VALOGNES -,50700,VALOGNES -,49.515116,-1.478121
50340_SIOUVILLE-HAGUE,50340,SIOUVILLE-HAGUE,49.560427,-1.82679
50340_FLAMANVILLE,50340,FLAMANVILLE,49.531675,-1.863139
50870_LE LUOT,50870,LE LUOT,48.770495,-1.322228
50390_SAINT-JACQUES-DE-NEHOU -,50390,SAINT-JACQUES-DE-NEHOU -,49.417569,-1.61509
50240_SAINT-JAMES -,50240,SAINT-JAMES -,48.516226,-1.366342
50000_SAINT-LO,50000,SAINT-LO,49.113843,-1.080182
50000_SAINT-LO -,50000,SAINT-LO -,49.113843,-1.080182
50480_SAINTE-MERE-EGLISE,50480,SAINTE-MERE-EGLISE,49.423046,-1.281656
50270_SURTAINVILLE -,50270,SURTAINVILLE -,49.45783,-1.794302
50160_TORIGNI-SUR-VIRE -,50160,TORIGNI-SUR-VIRE -,49.034919,-0.987731
50390_SAINT-SAUVEUR-LE-VICOMTE,50390,SAINT-SAUVEUR-LE-VICOMTE,49.382654,-1.54003
50400_YQUELON,50400,YQUELON,48.843704,-1.549107
50300_SAINT-JEAN-DE-LA-HAIZE,50300,SAINT-JEAN-DE-LA-HAIZE,48.727719,-1.355005
50610_JULLOUVILLE -,50610,JULLOUVILLE -,48.763231,-1.53192
50530_LA ROCHELLE-NORMANDE,50530,LA ROCHELLE-NORMANDE,48.765135,-1.436433
50730_SAINT-MARTIN-DE-LANDELLES,50730,SAINT-MARTIN-DE-LANDELLES,48.545774,-1.130093
50440_JOBOURG,50440,JOBOURG,49.68364,-1.905245
50170_BEAUVOIR,50170,BEAUVOIR,48.598505,-1.506404
50400_SAINT-PLANCHERS -,50400,SAINT-PLANCHERS -,48.827036,-1.502433
50320_LA LUCERNE-D'OUTREMER,50320,LA LUCERNE-D'OUTREMER,48.788111,-1.404731
50710_CREANCES,50710,CREANCES,49.205089,-1.562785
50210_MONTPINCHON,50210,MONTPINCHON,49.029074,-1.325477
50210_MONTPINCHON -,50210,MONTPINCHON -,49.029074,-1.325477
50350_DONVILLE-LES-BAINS,50350,DONVILLE-LES-BAINS,48.849917,-1.573057
50530_BACILLY,50530,BACILLY,48.703923,-1.431472
50370_LA CHAPELLE-UREE -,50370,LA CHAPELLE-UREE -,48.669784,-1.13626
50580_FIERVILLE-LES-MINES,50580,FIERVILLE-LES-MINES,49.394232,-1.663677
50670_LE MESNIL-GILBERT,50670,LE MESNIL-GILBERT,48.723247,-1.05528
50410_MONTABOT,50410,MONTABOT,48.939577,-1.132613
50530_MONTVIRON,50530,MONTVIRON,48.738744,-1.419674
50260_QUETTETOT,50260,QUETTETOT,49.512448,-1.680684
50620_SAINT-FROMOND,50620,SAINT-FROMOND,49.220555,-1.107478
50530_SARTILLY -,50530,SARTILLY -,48.746667,-1.44722
50570_CARANTILLY,50570,CARANTILLY,49.067715,-1.245348
50760_BARFLEUR,50760,BARFLEUR,49.669253,-1.263712
50540_ISIGNY-LE-BUAT,50540,ISIGNY-LE-BUAT,48.621834,-1.176212
50850_GER,50850,GER,48.676279,-0.791193
50670_CUVES,50670,CUVES,48.735443,-1.099034
50220_POILLEY,50220,POILLEY,48.618714,-1.319372
50000_BAUDRE,50000,BAUDRE,49.089822,-1.06874
50760_REVILLE,50760,REVILLE,49.625025,-1.250544
50690_TEURTHEVILLE-HAGUE,50690,TEURTHEVILLE-HAGUE,49.578808,-1.735225
50170_LE MONT-SAINT-MICHEL -,50170,LE MONT-SAINT-MICHEL -,48.617623,-1.511072
50370_LA CHAISE-BAUDOUIN,50370,LA CHAISE-BAUDOUIN,48.762403,-1.239427
50890_CONDE-SUR-VIRE -,50890,CONDE-SUR-VIRE -,49.050547,-1.037879
50680_AIREL,50680,AIREL,49.21193,-1.074488
50220_DUCEY,50220,DUCEY,48.623843,-1.265767
50160_GIEVILLE,50160,GIEVILLE,49.078158,-0.885411
50630_QUETTEHOU -,50630,QUETTEHOU -,49.58592,-1.330582
50390_RAUVILLE-LA-PLACE,50390,RAUVILLE-LA-PLACE,49.388333,-1.504859
50180_SAINT-GILLES,50180,SAINT-GILLES,49.101425,-1.164991
50600_SAINT-HILAIRE-DU-HARCOUET -,50600,SAINT-HILAIRE-DU-HARCOUET -,48.572359,-1.117255
50420_DOMJEAN,50420,DOMJEAN,48.989167,-1.027331
50140_MORTAIN,50140,MORTAIN,48.611003,-0.940307
50420_TESSY-SUR-VIRE,50420,TESSY-SUR-VIRE,49.050547,-1.037879
50410_PERCY,50410,PERCY,48.920476,-1.186429
50700_COLOMBY,50700,COLOMBY,49.45343,-1.490565
50880_LA MEAUFFE,50880,LA MEAUFFE,49.171339,-1.109225
50700_LIEUSAINT -,50700,LIEUSAINT -,49.483288,-1.47199
50450_GAVRAY -,50450,GAVRAY -,48.88674,-1.3265
50320_BEAUCHAMPS,50320,BEAUCHAMPS,48.83311,-1.368289
50250_LITHAIRE,50250,LITHAIRE,49.274239,-1.522029
50630_LE VAST -,50630,LE VAST -,49.614719,-1.362965
50480_SEBEVILLE,50480,SEBEVILLE,49.385788,-1.287634
50630_LE VAST,50630,LE VAST,49.614719,-1.362965
50320_HOCQUIGNY,50320,HOCQUIGNY,48.806828,-1.401244
50250_SAINT-JORES -,50250,SAINT-JORES -,49.295984,-1.388751
50560_BLAINVILLE-SUR-MER,50560,BLAINVILLE-SUR-MER,49.069347,-1.570875
50250_COIGNY,50250,COIGNY,49.325459,-1.381226
50700_BRIX -,50700,BRIX -,49.549891,-1.577922
50510_LE MESNIL-AUBERT,50510,LE MESNIL-AUBERT,48.945544,-1.413961
50480_BLOSVILLE,50480,BLOSVILLE,49.373594,-1.288153
50110_LE MESNIL-AU-VAL,50110,LE MESNIL-AU-VAL,49.604909,-1.524762
51230_FERE-CHAMPENOISE,51230,FERE-CHAMPENOISE,48.758005,3.9976
51190_GRAUVES,51190,GRAUVES,48.97262,3.961768
51100_REIMS -,51100,REIMS -,49.250948,4.055595
51270_ORBAIS-L'ABBAYE,51270,ORBAIS-L'ABBAYE,48.954713,3.695758
51300_VITRY-LE-FRANCOIS,51300,VITRY-LE-FRANCOIS,48.726332,4.593002
51110_SAINT-ETIENNE-SUR-SUIPPE,51110,SAINT-ETIENNE-SUR-SUIPPE,49.385124,4.096381
51700_DORMANS,51700,DORMANS,49.07008,3.64217
51800_SAINTE-MENEHOULD,51800,SAINTE-MENEHOULD,49.099215,4.936022
51480_OEUILLY,51480,OEUILLY,49.07089,3.796335
51390_GUEUX,51390,GUEUX,49.250157,3.908999
51430_BEZANNES -,51430,BEZANNES -,49.220632,3.997585
51460_COURTISOLS,51460,COURTISOLS,48.984397,4.520544
51350_CORMONTREUIL -,51350,CORMONTREUIL -,49.220317,4.05091
51100_REIMS,51100,REIMS,49.250948,4.055595
51130_BERGERES-LES-VERTUS,51130,BERGERES-LES-VERTUS,48.878807,4.002487
51130_VOUZY,51130,VOUZY,48.923021,4.104567
51200_SAINT-MARTIN-D'ABLOIS,51200,SAINT-MARTIN-D'ABLOIS,49.012711,3.867204
51260_ANGLURE,51260,ANGLURE,48.584978,3.813296
51110_BAZANCOURT,51110,BAZANCOURT,49.361726,4.170236
51000_CHALONS-EN-CHAMPAGNE,51000,CHALONS-EN-CHAMPAGNE,48.955254,4.368278
51200_EPERNAY,51200,EPERNAY,49.040236,3.960527
51170_FAVEROLLES-ET-COEMY,51170,FAVEROLLES-ET-COEMY,49.23299,3.789931
51170_FISMES,51170,FISMES,49.308235,3.688225
51140_JONCHERY-SUR-VESLE,51140,JONCHERY-SUR-VESLE,49.287552,3.815378
51120_SEZANNE,51120,SEZANNE,48.718482,3.721712
51500_SILLERY,51500,SILLERY,49.196103,4.136894
51600_SUIPPES,51600,SUIPPES,49.125966,4.535135
51130_VERTUS,51130,VERTUS,48.878807,4.002487
51110_WARMERIVILLE,51110,WARMERIVILLE,49.350653,4.219717
51420_WITRY-LES-REIMS,51420,WITRY-LES-REIMS,49.286269,4.106283
51300_ECRIENNES -,51300,ECRIENNES -,48.691301,4.685042
51330_GIVRY-EN-ARGONNE -,51330,GIVRY-EN-ARGONNE -,48.947833,4.888661
51190_LE MESNIL-SUR-OGER -,51190,LE MESNIL-SUR-OGER -,48.94827,4.029889
51400_MOURMELON-LE-GRAND,51400,MOURMELON-LE-GRAND,49.138444,4.364571
51140_MUIZON,51140,MUIZON,,
51430_TINQUEUX,51430,TINQUEUX,49.249951,3.989012
51260_CONFLANS-SUR-SEINE,51260,CONFLANS-SUR-SEINE,48.552786,3.679551
51290_SAINTE-MARIE-DU-LAC-NUISEMENT,51290,SAINTE-MARIE-DU-LAC-NUISEMENT,48.605722,4.779008
51130_CHALTRAIT,51130,CHALTRAIT,48.930688,3.895781
51310_ESTERNAY,51310,ESTERNAY,48.729703,3.55924
51290_LARZICOURT,51290,LARZICOURT,48.635744,4.710969
51700_MAREUIL-LE-PORT,51700,MAREUIL-LE-PORT,49.078326,3.742631
51260_SAINT-JUST-SAUVAGE,51260,SAINT-JUST-SAUVAGE,48.546039,3.7685
51000_CHALONS-EN-CHAMPAGNE -,51000,CHALONS-EN-CHAMPAGNE -,48.955254,4.368278
51500_TAISSY,51500,TAISSY,49.213766,4.090452
51160_GERMAINE,51160,GERMAINE,49.122208,4.026132
51370_SAINT-BRICE-COURCELLES -,51370,SAINT-BRICE-COURCELLES -,49.266197,3.990229
51160_SAINT-IMOGES,51160,SAINT-IMOGES,49.104265,3.981839
51600_AUBERIVE -,51600,AUBERIVE -,49.204498,4.418453
51150_BISSEUIL,51150,BISSEUIL,49.066134,4.207083
51200_MOUSSY -,51200,MOUSSY -,49.014117,3.923208
51480_POURCY,51480,POURCY,49.157582,3.915547
51160_AY-CHAMPAGNE,51160,Ay-Champagne,49.049939,4.037171
51800_AUVE,51800,AUVE,49.035071,4.693879
51200_CHOUILLY,51200,CHOUILLY,49.025666,3.955324
51330_DOMMARTIN-VARIMONT,51330,DOMMARTIN-VARIMONT,48.975772,4.782179
51460_L'EPINE,51460,L'EPINE,,
51510_FAGNIERES,51510,FAGNIERES,48.955353,4.324609
51460_HERPONT,51460,HERPONT,48.997502,4.736771
51330_NOIRLIEU,51330,NOIRLIEU,48.946561,4.81081
51200_OIRY,51200,OIRY,49.020896,4.045247
51150_PLIVOT,51150,PLIVOT,49.014669,4.072656
51330_SAINT-MARD-SUR-LE-MONT,51330,SAINT-MARD-SUR-LE-MONT,,
51460_TILLOY-ET-BELLAY,51460,TILLOY-ET-BELLAY,49.017488,4.617312
51700_TROISSY,51700,TROISSY,49.080215,3.703603
51700_VANDIERES,51700,VANDIERES,49.108433,3.731421
51520_SAINT-MARTIN-SUR-LE-PRE,51520,SAINT-MARTIN-SUR-LE-PRE,48.978525,4.342294
51200_EPERNAY -,51200,EPERNAY -,49.040236,3.960527
51330_GIVRY-EN-ARGONNE,51330,GIVRY-EN-ARGONNE,48.947833,4.888661
51800_MOIREMONT,51800,MOIREMONT,49.132077,4.888276
51150_TOURS-SUR-MARNE,51150,TOURS-SUR-MARNE,49.053317,4.125917
51290_SAINT-REMY-EN-BOUZEMONT-SAINT-GENEST-ET-ISSON,51290,SAINT-REMY-EN-BOUZEMONT-SAINT-GENEST-ET-ISSON,48.625502,4.648274
51200_MARDEUIL,51200,MARDEUIL,49.054409,3.948871
51160_AY-CHAMPAGNE -,51160,Ay-Champagne -,49.049939,4.037171
51110_CAUREL,51110,CAUREL,49.307975,4.141129
51300_CHATELRAOULD-SAINT-LOUVENT,51300,CHATELRAOULD-SAINT-LOUVENT,48.67139,4.541748
51300_LOISY-SUR-MARNE,51300,LOISY-SUR-MARNE,48.757275,4.543137
51400_LES GRANDES-LOGES,51400,LES GRANDES-LOGES,49.065334,4.292646
51200_MOUSSY,51200,MOUSSY,49.014117,3.923208
51800_MALMY,51800,MALMY,49.175849,4.811708
51110_BOURGOGNE -,51110,BOURGOGNE -,49.348407,4.07703
51200_CHAVOT-COURCOURT,51200,CHAVOT-COURCOURT,48.999949,3.917409
51200_MOSLINS,51200,MOSLINS,48.966669,3.919739
51500_MAILLY-CHAMPAGNE,51500,MAILLY-CHAMPAGNE,49.155293,4.112168
51260_MARCILLY-SUR-SEINE,51260,MARCILLY-SUR-SEINE,48.55786,3.707486
51520_RECY,51520,RECY,48.988402,4.320949
51150_ATHIS,51150,ATHIS,49.016372,4.129312
51600_SAINT-HILAIRE-LE-GRAND -,51600,SAINT-HILAIRE-LE-GRAND -,49.173621,4.457731
51480_DAMERY,51480,DAMERY,49.072979,3.876545
52400_BOURBONNE-LES-BAINS,52400,BOURBONNE-LES-BAINS,47.941072,5.778769
52140_VAL-DE-MEUSE,52140,VAL-DE-MEUSE,48.006133,5.52826
52100_SAINT-DIZIER,52100,SAINT-DIZIER,48.638926,4.957021
52600_CHALINDREY,52600,CHALINDREY,47.798511,5.443473
52130_WASSY,52130,WASSY,48.50571,4.942636
52100_CHANCENAY,52100,CHANCENAY,48.670366,4.987764
52210_COUR-L'EVEQUE,52210,COUR-L'EVEQUE,47.968726,4.972711
52300_JOINVILLE,52300,JOINVILLE,48.442067,5.144232
52200_LANGRES,52200,LANGRES,47.860319,5.337775
52220_MONTIER-EN-DER,52220,MONTIER-EN-DER,48.483904,4.774256
52260_ROLAMPONT,52260,ROLAMPONT,47.942519,5.317803
52120_CHATEAUVILLAIN,52120,CHATEAUVILLAIN,48.028417,4.911497
52000_CHAUMONT,52000,CHAUMONT,48.104307,5.129976
52800_NOGENT,52800,NOGENT,48.036528,5.354463
52210_SAINT-LOUP-SUR-AUJON,52210,SAINT-LOUP-SUR-AUJON,47.888944,5.088004
52500_FAYL-BILLOT,52500,FAYL-BILLOT,47.784485,5.614817
52320_FRONCLES,52320,FRONCLES,48.299187,5.141646
52170_NARCY,52170,NARCY,48.584206,5.087293
52360_FRECOURT,52360,FRECOURT,47.950428,5.458665
52110_DOMMARTIN-LE-SAINT-PERE,52110,DOMMARTIN-LE-SAINT-PERE,48.393489,4.921335
52100_SAINT-DIZIER -,52100,SAINT-DIZIER -,48.638926,4.957021
52310_OUDINCOURT,52310,OUDINCOURT,48.225207,5.09457
52100_VALCOURT -,52100,VALCOURT -,48.613637,4.909157
52700_ANDELOT-BLANCHEVILLE,52700,ANDELOT-BLANCHEVILLE,48.24242,5.292498
52190_PRAUTHOY,52190,PRAUTHOY,47.679588,5.296275
53340_BALLEE,53340,BALLEE,47.970571,-0.405275
53810_CHANGE,53810,CHANGE,48.108825,-0.794647
53200_DAON,53200,DAON,47.752867,-0.624628
53120_GORRON,53120,GORRON,48.420028,-0.803042
53230_COSSE-LE-VIVIEN,53230,COSSE-LE-VIVIEN,47.950146,-0.922073
53400_CRAON,53400,CRAON,47.842596,-0.949298
53110_LASSAY-LES-CHATEAUX,53110,LASSAY-LES-CHATEAUX,48.448055,-0.503712
53000_LAVAL,53000,LAVAL,48.059596,-0.77159
53940_SAINT-BERTHEVIN,53940,SAINT-BERTHEVIN,48.070431,-0.84541
53370_SAINT-PIERRE-DES-NIDS,53370,SAINT-PIERRE-DES-NIDS,48.399465,-0.117148
53240_ANDOUILLE,53240,ANDOUILLE,48.179935,-0.788671
53440_ARON,53440,ARON,48.302875,-0.560462
53160_BAIS,53160,BAIS,48.253892,-0.3568
53470_COMMER,53470,COMMER,48.235553,-0.620691
53200_CHATEAU-GONTIER,53200,CHATEAU-GONTIER,47.819956,-0.694321
53600_EVRON,53600,EVRON,48.14689,-0.415423
53150_MONTSURS,53150,MONTSURS,48.16881,-0.551357
53500_SAINT-DENIS-DE-GASTINES,53500,SAINT-DENIS-DE-GASTINES,48.344975,-0.876498
53960_BONCHAMP-LES-LAVAL,53960,BONCHAMP-LES-LAVAL,48.067438,-0.704544
53200_LAIGNE,53200,LAIGNE,47.8409,-0.818712
53190_FOUGEROLLES-DU-PLESSIS,53190,FOUGEROLLES-DU-PLESSIS,48.488005,-0.952082
53970_L'HUISSERIE,53970,L'HUISSERIE,48.017716,-0.76969
53250_JAVRON-LES-CHAPELLES,53250,JAVRON-LES-CHAPELLES,48.425667,-0.333534
53140_LIGNIERES-ORGERES,53140,LIGNIERES-ORGERES,48.540499,-0.203859
53950_LOUVERNE,53950,LOUVERNE,48.127751,-0.715859
53100_MAYENNE -,53100,MAYENNE -,48.303387,-0.617261
53170_MESLAY-DU-MAINE,53170,MESLAY-DU-MAINE,47.947642,-0.548596
53220_MONTAUDIN -,53220,MONTAUDIN -,48.380012,-0.980025
53220_PONTMAIN,53220,PONTMAIN,48.436156,-1.060333
53360_QUELAINES-SAINT-GAULT,53360,QUELAINES-SAINT-GAULT,47.924767,-0.798666
53800_RENAZE,53800,RENAZE,47.789299,-1.043273
53300_AMBRIERES-LES-VALLEES,53300,AMBRIERES-LES-VALLEES,48.426329,-0.619444
53100_MAYENNE,53100,MAYENNE,48.303387,-0.617261
53500_MONTENAY,53500,MONTENAY,48.285829,-0.895796
53140_PRE-EN-PAIL,53140,PRE-EN-PAIL,48.452966,-0.203951
53270_SAINTE-SUZANNE,53270,SAINTE-SUZANNE,48.100347,-0.366527
53160_SAINT-PIERRE-SUR-ORTHE,53160,SAINT-PIERRE-SUR-ORTHE,48.225564,-0.220209
53700_VILLAINES-LA-JUHEL,53700,VILLAINES-LA-JUHEL,48.339036,-0.288241
53160_IZE,53160,IZE,48.225297,-0.296817
53230_MERAL,53230,MERAL,47.956193,-1.000859
53700_COURCITE,53700,COURCITE,48.30485,-0.252949
53420_CHAILLAND,53420,CHAILLAND,48.228648,-0.875519
53500_ERNEE,53500,ERNEE,48.305923,-0.932244
53410_LE BOURGNEUF-LA-FORET,53410,LE BOURGNEUF-LA-FORET,48.163048,-0.989262
53110_LASSAY-LES-CHATEAUX -,53110,LASSAY-LES-CHATEAUX -,48.448055,-0.503712
53360_ORIGNE,53360,ORIGNE,47.952748,-0.727665
53220_SAINT-ELLIER-DU-MAINE,53220,SAINT-ELLIER-DU-MAINE,48.40235,-1.039676
53320_MONTJEAN,53320,MONTJEAN,48.004061,-0.950661
53480_VAIGES,53480,VAIGES,48.058283,-0.465966
53320_BEAULIEU-SUR-OUDON,53320,BEAULIEU-SUR-OUDON,47.995266,-0.982446
53190_DESERTINES,53190,DESERTINES,48.46817,-0.870916
53540_GASTINES,53540,GASTINES,47.948532,-1.11158
53370_CHAMPFREMONT,53370,CHAMPFREMONT,48.426824,-0.100686
53300_LE PAS,53300,LE PAS,48.424375,-0.687805
53300_SAINT-LOUP-DU-GAST,53300,SAINT-LOUP-DU-GAST,48.385557,-0.586633
53360_SIMPLE,53360,SIMPLE,47.887307,-0.848469
53500_MONTENAY -,53500,MONTENAY -,48.285829,-0.895796
53190_LANDIVY,53190,LANDIVY,48.477904,-1.032917
53220_SAINT-MARS-SUR-LA-FUTAIE,53220,SAINT-MARS-SUR-LA-FUTAIE,48.431129,-1.010477
53220_SAINT-MARS-SUR-LA-FUTAIE -,53220,SAINT-MARS-SUR-LA-FUTAIE -,48.431129,-1.010477
53350_BALLOTS,53350,BALLOTS,47.895105,-1.055638
53960_BONCHAMP-LES-LAVAL -,53960,BONCHAMP-LES-LAVAL -,48.067438,-0.704544
53300_OISSEAU,53300,OISSEAU,48.363684,-0.669715
53210_ARGENTRE,53210,ARGENTRE,48.090533,-0.633973
53120_COLOMBIERS-DU-PLESSIS,53120,COLOMBIERS-DU-PLESSIS,48.389788,-0.84226
53380_JUVIGNE,53380,JUVIGNE,48.231426,-1.017439
53300_LE PAS -,53300,LE PAS -,48.424375,-0.687805
54290_BAYON,54290,BAYON,48.475155,6.317411
54450_BLAMONT,54450,BLAMONT,48.590374,6.843303
54520_LAXOU,54520,LAXOU,48.688106,6.141298
54300_MONCEL-LES-LUNEVILLE,54300,MONCEL-LES-LUNEVILLE,48.575425,6.526584
54200_TOUL,54200,TOUL,48.678031,5.900596
